Player key,Age,Age when joined,Appearances,Assists,Assists p90,Competition,Foot,Games started,Goals,Goals p90,Height,In squad,Market value,Minutes played,PPG,Position group,Red cards,Second yellow cards,Shirt number,Substitutions off,Substitutions on,Years in team,Yellow cards,Yellow cards p90,Market value (prediction)
Adam Clayton (14/15),25.0,25.57752725928664,53.0,4.0,0.0914169629253428,"Championship, Championship Playoffs, FA Cup, League Cup",right,49.0,0.0,0.0,175.0,50.0,1.35,3938.0,1.921698113207547,M,0.0,1.0,8.0,9.0,4.0,0.8816060562502994,12.0,0.27425088877602843,2.1011900469726905
Adam Clayton (15/16),27.0,25.57752725928664,52.0,1.0,0.022733013387218996,"Championship, FA Cup, League Cup",right,48.0,1.0,0.022733013387218996,175.0,50.0,1.88,3959.0,1.9125,M,0.0,0.0,8.0,6.0,4.0,1.8836800208080933,13.0,0.29552917403384693,2.2250516492633334
Adam Clayton (16/17),28.0,25.57752725928664,46.0,2.0,0.04851752021563342,"FA Cup, League Cup, Premier League",right,44.0,0.0,0.0,175.0,48.0,2.55,3710.0,0.9978260869565218,M,0.0,0.0,8.0,6.0,2.0,2.8830160783588985,12.0,0.29110512129380056,3.79604692295354
Adam Clayton (17/18),29.0,25.57752725928664,48.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,37.0,0.0,0.0,175.0,40.0,2.7,2474.0,1.5408333333333333,M,0.0,0.0,8.0,6.0,11.0,3.882352135909704,11.0,0.40016168148746967,2.1303636507676247
Adam Clayton (18/19),30.0,25.57752725928664,44.0,0.0,0.0,"Championship, FA Cup, League Cup",right,37.0,0.0,0.0,175.0,3.0,3.15,2599.0,1.5529545454545455,M,0.0,0.0,8.0,8.0,7.0,4.881688193460509,11.0,0.38091573682185453,2.7918622572124128
Adam Clayton (19/20),31.0,25.57752725928664,31.0,0.0,0.0,"Championship, FA Cup, League Cup",right,27.0,0.0,0.0,175.0,3.0,1.8,1882.0,1.278709677419355,M,0.0,0.0,8.0,10.0,4.0,5.883762158018303,4.0,0.19128586609989373,2.112304896778991
Adam Forshaw (14/15),22.0,23.307802350493166,34.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,20.0,0.0,0.0,185.0,22.0,0.188,717.0,1.9235294117647062,M,0.0,0.0,34.0,2.0,14.0,0.4216376790762302,3.0,0.37656903765690375,2.0747523228732865
Adam Forshaw (15/16),24.0,23.307802350493166,55.0,2.0,0.12337217272104181,"Championship, FA Cup, League Cup",right,34.0,2.0,0.12337217272104181,185.0,46.0,1.69,1459.0,2.111090909090909,M,0.0,0.0,34.0,2.0,21.0,1.423711643634024,1.0,0.061686086360520906,1.3346685226264259
Adam Forshaw (16/17),25.0,23.307802350493166,42.0,2.0,0.06474820143884892,"FA Cup, League Cup, Premier League",right,36.0,0.0,0.0,180.0,46.0,2.55,2780.0,0.7619047619047619,M,0.0,0.0,34.0,9.0,6.0,2.4230477011848293,4.0,0.12949640287769784,3.4391912066151455
Adam Forshaw (17/18),26.0,,20.0,0.0,0.0,"Championship, FA Cup, League Cup",,14.0,0.0,0.0,,19.0,,721.0,1.9235,M,0.0,0.0,0.0,3.0,6.0,,1.0,0.12482662968099861,0.8637310908610663
Adam Hammill (11/12),23.0,24.099057475512843,12.0,0.0,0.0,"Championship, FA Cup, League Cup",left,10.0,0.0,0.0,178.0,13.0,0.75,717.0,1.0,M,0.0,0.0,0.0,4.0,2.0,0.3340246548525979,0.0,0.0,1.182549652595336
Adam Jackson (13/14),19.0,,0.0,0.0,0.0,Championship,,0.0,0.0,0.0,,2.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2704041867368734
Adam Jackson (15/16),22.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2853912011607498
Adam Johnson (09/10),21.0,17.966145779858586,29.0,9.0,0.34162800506115565,"Championship, FA Cup, League Cup",left,28.0,12.0,0.4555040067482075,182.0,28.0,1.58,2371.0,1.2196551724137932,M,0.0,0.0,0.0,5.0,1.0,4.999418194761015,3.0,0.11387600168705188,1.2854352592433118
Adam Johnson (10/11),21.0,,27.0,9.0,0.36502929247408744,Championship,,26.0,11.0,0.44614691302388465,,26.0,,2219.0,1.3100000000000003,M,0.0,0.0,0.0,4.0,1.0,,3.0,0.12167643082469581,1.2942394220912512
Adam Reach (10/11),17.0,,0.0,0.0,0.0,"FA Cup, League Cup",left,0.0,0.0,0.0,185.0,0.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8794524083781888
Adam Reach (11/12),18.0,18.40421090097675,4.0,0.0,0.0,"Championship, FA Cup, League Cup",left,2.0,0.0,0.0,185.0,3.0,,64.0,0.0,M,0.0,0.0,0.0,0.0,2.0,1.0020739645577939,0.0,0.0,0.8936098311346974
Adam Reach (12/13),19.0,18.40421090097675,29.0,2.0,0.17045454545454544,"Championship, FA Cup, League Cup",left,20.0,2.0,0.17045454545454544,185.0,27.0,,1056.0,1.8579310344827586,M,0.0,0.0,0.0,4.0,9.0,2.001410022108599,1.0,0.08522727272727272,1.0521943096334099
Adam Reach (13/14),20.0,18.40421090097675,3.0,1.0,0.6716417910447762,"Championship, FA Cup, League Cup",left,2.0,0.0,0.0,185.0,3.0,0.188,134.0,3.0,M,0.0,0.0,0.0,0.0,1.0,3.0007460796594043,0.0,0.0,1.2169598676167908
Adam Reach (14/15),21.0,18.40421090097675,63.0,7.0,0.2239601848560256,"Championship, Championship Playoffs, FA Cup, League Cup",left,46.0,3.0,0.09598293636686811,185.0,52.0,0.375,2813.0,1.9103174603174604,M,0.0,0.0,20.0,9.0,17.0,4.000082137210209,4.0,0.12797724848915748,1.6544836052823477
Adam Reach (15/16),23.0,,8.0,0.0,0.0,"Championship, League Cup",,6.0,1.0,0.2980132450331126,,6.0,,302.0,2.375,M,0.0,0.0,0.0,3.0,2.0,,0.0,0.0,0.8288562539007128
Adam Reach (16/17),24.0,,0.0,0.0,0.0,Premier League,,0.0,0.0,0.0,,1.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.45036767654072923
Adama Traoré (16/17),21.0,20.60001232058153,48.0,1.0,0.04405286343612335,"FA Cup, League Cup, Premier League",right,35.0,0.0,0.0,172.0,42.0,6.8,2043.0,0.9241666666666667,M,0.0,0.0,37.0,11.0,13.0,0.8323237301245063,3.0,0.13215859030837004,2.944496437484936
Adama Traoré (17/18),22.0,20.60001232058153,48.0,12.0,0.3891891891891892,"Championship, Championship Playoffs, FA Cup, League Cup",right,40.0,5.0,0.16216216216216217,172.0,46.0,7.2,2775.0,1.405833333333333,M,2.0,0.0,37.0,9.0,8.0,1.8316597876753116,4.0,0.12972972972972974,1.0539089330463205
Aden Flint (18/19),29.0,28.972531947952387,41.0,1.0,0.02476609796367639,"Championship, FA Cup, League Cup",right,41.0,1.0,0.02476609796367639,197.0,3.0,6.3,3634.0,1.4424390243902439,D,0.0,0.0,24.0,1.0,0.0,0.9993360575508052,5.0,0.12383048981838195,3.668694673796028
Adlène Guédioura (16/17),31.0,31.220353600689954,10.0,0.0,0.0,"FA Cup, Premier League",right,5.0,0.0,0.0,178.0,8.0,0.85,135.0,0.2,M,0.0,0.0,27.0,0.0,5.0,0.41342395805526466,0.0,0.0,1.434120682319938
Adlène Guédioura (17/18),32.0,,1.0,0.0,0.0,Championship,,1.0,0.0,0.0,,2.0,,50.0,3.0,M,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.7660011775880655
Afonso Alves (09/10),28.0,26.919101692711006,0.0,0.0,0.0,"Championship, FA Cup, League Cup",right,0.0,0.0,0.0,185.0,0.0,5.1,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,2.496971190373519,0.0,0.0,1.7378825364110453
Afonso Alves (10/11),28.0,,0.0,0.0,0.0,Championship,,0.0,0.0,0.0,,0.0,,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0878637288815025
Albert Adomah (13/14),25.0,25.654188655482315,48.0,6.0,0.1553956834532374,"Championship, FA Cup, League Cup",right,43.0,12.0,0.3107913669064748,185.0,43.0,1.5,3475.0,1.3033333333333335,M,0.0,0.0,27.0,11.0,5.0,0.8952955912852419,2.0,0.051798561151079135,2.532976195341271
Albert Adomah (14/15),26.0,25.654188655482315,55.0,5.0,0.10880077369439071,"Championship, Championship Playoffs, FA Cup, League Cup",right,51.0,6.0,0.13056092843326886,185.0,52.0,1.65,4136.0,1.8647272727272728,M,0.0,1.0,27.0,11.0,4.0,1.8946316488360473,9.0,0.1958413926499033,2.9504353805252497
Albert Adomah (15/16),28.0,25.654188655482315,55.0,8.0,0.20454545454545456,"Championship, FA Cup, League Cup",right,47.0,8.0,0.20454545454545456,185.0,47.0,1.5,3520.0,1.8818181818181818,M,0.0,0.0,27.0,11.0,8.0,2.896705613393841,1.0,0.02556818181818182,2.3237113093134303
Albert Adomah (16/17),29.0,,3.0,0.0,0.0,Premier League,,2.0,0.0,0.0,,2.0,,121.0,2.0,M,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.6733333964692676
Alex Baptiste (16/17),31.0,29.42702451111248,2.0,0.0,0.0,"FA Cup, League Cup, Premier League",right,2.0,0.0,0.0,180.0,4.0,0.85,240.0,0.0,D,0.0,0.0,15.0,0.0,0.0,1.9877204870736565,0.0,0.0,1.155918747984074
Alex Nimely (11/12),20.0,20.30979417784075,19.0,0.0,0.0,"Championship, FA Cup, League Cup",right,10.0,0.0,0.0,180.0,12.0,,267.0,0.6347368421052632,F,0.0,0.0,0.0,0.0,9.0,0.8323237301245063,0.0,0.0,1.3943287639877804
Andre Bennett (12/13),17.0,,0.0,0.0,0.0,"Championship, FA Cup, League Cup",right,0.0,0.0,0.0,,0.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9140409782317376
Andre Bennett (14/15),19.0,,0.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,0.0,0.0,0.0,,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9601224627689511
Andrew Davies (10/11),25.0,26.20177005688002,0.0,0.0,0.0,"FA Cup, League Cup",right,0.0,0.0,0.0,190.0,0.0,0.75,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.3340246548525979,0.0,0.0,1.1455048392128169
Andrew Taylor (09/10),22.0,18.9161995112836,17.0,1.0,0.11936339522546419,"Championship, FA Cup, League Cup",left,13.0,0.0,0.0,178.0,27.0,1.88,754.0,1.571764705882353,D,0.0,0.0,0.0,3.0,4.0,4.999418194761015,0.0,0.0,0.6468439954758952
Andrew Taylor (10/11),23.0,18.9161995112836,16.0,1.0,0.14195583596214512,"Championship, FA Cup, League Cup",left,12.0,0.0,0.0,178.0,26.0,1.13,634.0,1.67,D,0.0,0.0,0.0,3.0,4.0,5.99875425231182,0.0,0.0,0.6580620402333073
André Bikey-Amougou (12/13),27.0,27.674764026639835,39.0,0.0,0.0,"Championship, FA Cup, League Cup",right,37.0,1.0,0.02910737386804657,182.0,39.0,1.5,3092.0,1.3474358974358975,D,0.0,0.0,0.0,3.0,2.0,0.8022067530476328,6.0,0.17464424320827943,1.683287919516898
Andy Halliday (10/11),18.0,18.721808113787414,2.0,0.0,0.0,"FA Cup, League Cup",left,1.0,0.0,0.0,181.0,2.0,0.113,26.0,0.0,M,0.0,0.0,0.0,0.0,1.0,0.9993360575508052,0.0,0.0,0.7718096069935885
Andy Halliday (11/12),19.0,18.721808113787414,2.0,0.0,0.0,"Championship, FA Cup, League Cup",left,1.0,0.0,0.0,181.0,4.0,0.375,16.0,1.0,M,0.0,0.0,0.0,0.0,1.0,2.001410022108599,0.0,0.0,0.951825929895042
Andy Halliday (12/13),20.0,18.721808113787414,32.0,1.0,0.05710659898477157,"Championship, FA Cup, League Cup",left,24.0,1.0,0.05710659898477157,181.0,34.0,0.188,1576.0,1.3515625,M,0.0,0.0,0.0,3.0,8.0,3.0007460796594043,2.0,0.11421319796954314,0.9697021200563236
Andy Halliday (13/14),21.0,18.721808113787414,8.0,0.0,0.0,"Championship, FA Cup, League Cup",left,4.0,0.0,0.0,181.0,8.0,0.188,62.0,1.0,M,0.0,0.0,16.0,0.0,4.0,4.000082137210209,0.0,0.0,1.0773338369186654
Andy Lonergan (18/19),35.0,34.78784643079598,2.0,0.0,0.0,"Championship, FA Cup, League Cup",left,2.0,0.0,0.0,193.0,7.0,0.225,180.0,3.0,G,0.0,0.0,31.0,0.0,0.0,0.9117230333271731,0.0,0.0,0.6845673465869506
Anfernee Dijksteel (19/20),23.0,22.776648391137396,16.0,0.0,0.0,"Championship, FA Cup, League Cup",right,13.0,0.0,0.0,183.0,1.0,1.08,890.0,0.778125,D,0.0,0.0,2.0,3.0,3.0,0.9007714052992191,3.0,0.30337078651685395,1.3273519098930127
Antonio Barragán (16/17),29.0,29.092999856259883,28.0,0.0,0.0,"FA Cup, League Cup, Premier League",right,28.0,0.0,0.0,186.0,34.0,2.98,2376.0,0.7810714285714286,D,0.0,0.0,17.0,3.0,0.0,0.9610053594529662,7.0,0.26515151515151514,2.5760650974843986
Ashley Fletcher (17/18),22.0,,34.0,2.0,0.26905829596412556,"Championship, FA Cup, League Cup",,20.0,2.0,0.26905829596412556,,29.0,,669.0,1.4123529411764704,F,0.0,0.0,0.0,5.0,14.0,,0.0,0.0,1.7996852852748937
Ashley Fletcher (18/19),23.0,21.821118845698408,38.0,1.0,0.056568196103079824,"Championship, FA Cup, League Cup",right,28.0,9.0,0.5091137649277184,185.0,8.0,2.7,1591.0,1.6478947368421053,F,0.0,0.0,18.0,10.0,10.0,1.924748625912921,1.0,0.056568196103079824,3.18284015424413
Ashley Fletcher (19/20),24.0,21.821118845698408,42.0,5.0,0.15712290502793297,"Championship, FA Cup, League Cup",right,37.0,10.0,0.31424581005586594,185.0,3.0,3.6,2864.0,1.01,F,0.0,0.0,11.0,10.0,5.0,2.9268225904707146,5.0,0.15712290502793297,3.712418765929231
Aynsley Pears (17/18),20.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,1.0,,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.10195220321982058
Aynsley Pears (19/20),22.0,21.18866232708406,23.0,0.0,0.0,"Championship, FA Cup, League Cup",right,23.0,0.0,0.0,185.0,1.0,0.81,2070.0,1.1286956521739129,G,0.0,0.0,42.0,0.0,0.0,1.0020739645577939,0.0,0.0,1.1401424317122906
Barry Robson (09/10),30.0,31.15190592551524,18.0,4.0,0.22684310018903592,"Championship, FA Cup, League Cup",left,18.0,5.0,0.2835538752362949,180.0,18.0,3.38,1587.0,1.39,M,0.0,1.0,0.0,0.0,0.0,0.49556116826491986,6.0,0.34026465028355385,1.9950007282330735
Barry Robson (10/11),31.0,31.15190592551524,19.0,4.0,0.2146690518783542,"Championship, FA Cup, League Cup",left,19.0,5.0,0.26833631484794274,180.0,19.0,1.88,1677.0,1.3168421052631578,M,0.0,1.0,0.0,0.0,0.0,1.4948972258157252,7.0,0.3756708407871199,2.0321396989190275
Barry Robson (11/12),32.0,31.15190592551524,39.0,10.0,0.27157513578756787,"Championship, FA Cup, League Cup",left,39.0,9.0,0.2444176222088111,180.0,39.0,1.13,3314.0,1.5920512820512822,M,1.0,0.0,0.0,11.0,0.0,2.496971190373519,13.0,0.3530476765238383,2.116907203362053
Bartholomew Ogbeche (11/12),26.0,26.998500995913673,30.0,0.0,0.0,"Championship, FA Cup, League Cup",both,18.0,3.0,0.41347626339969373,178.0,31.0,0.45,653.0,1.4050000000000002,F,0.0,0.0,0.0,2.0,12.0,0.7501865199148511,2.0,0.27565084226646247,1.28399546852958
Ben Gibson (09/10),16.0,,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,185.0,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.7371816677074554
Ben Gibson (10/11),17.0,17.456895076558723,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,185.0,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.9993360575508052,0.0,0.0,0.6867715747394748
Ben Gibson (11/12),18.0,17.456895076558723,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,185.0,0.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,2.001410022108599,0.0,0.0,0.7075176020026896
Ben Gibson (12/13),19.0,17.456895076558723,2.0,0.0,0.0,"Championship, FA Cup, League Cup",left,1.0,0.0,0.0,185.0,1.0,,35.0,0.0,D,0.0,0.0,0.0,0.0,1.0,3.0007460796594043,0.0,0.0,0.7211087701746097
Ben Gibson (13/14),20.0,17.456895076558723,38.0,0.0,0.0,"Championship, FA Cup, League Cup",left,33.0,1.0,0.0343380389164441,185.0,45.0,0.188,2621.0,1.44,D,0.0,2.0,22.0,0.0,5.0,4.000082137210209,5.0,0.17169019458222054,0.7836774892279961
Ben Gibson (14/15),21.0,17.456895076558723,44.0,1.0,0.026486168334314303,"Championship, Championship Playoffs, FA Cup, League Cup",left,41.0,0.0,0.0,185.0,50.0,0.45,3398.0,2.003863636363636,D,0.0,0.0,6.0,1.0,3.0,4.999418194761015,6.0,0.15891701000588582,2.087746808998265
Ben Gibson (15/16),23.0,17.456895076558723,37.0,0.0,0.0,"Championship, FA Cup, League Cup",left,36.0,1.0,0.028462998102466792,185.0,44.0,1.5,3162.0,2.11027027027027,D,0.0,1.0,6.0,2.0,1.0,6.001492159318809,4.0,0.11385199240986717,1.2223937668437423
Ben Gibson (16/17),24.0,18.45623113410953,44.0,1.0,0.022388059701492536,"FA Cup, League Cup, Premier League",left,44.0,1.0,0.022388059701492536,185.0,48.0,5.1,4020.0,0.7763636363636363,D,0.0,0.0,6.0,0.0,0.0,6.001492159318809,6.0,0.13432835820895522,2.6097842896390304
Ben Gibson (17/18),25.0,18.45623113410953,51.0,3.0,0.0594059405940594,"Championship, Championship Playoffs, FA Cup, League Cup",left,51.0,1.0,0.019801980198019802,185.0,53.0,9.0,4545.0,1.6254901960784311,D,0.0,0.0,6.0,1.0,0.0,7.000828216869614,6.0,0.1188118811881188,2.7846839972202306
Ben Liddle (18/19),20.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,2.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.41226321165763863
Ben Liddle (19/20),21.0,,3.0,0.0,0.0,"Championship, FA Cup, League Cup",,2.0,0.0,0.0,,3.0,,77.0,0.0,M,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.44832184950117576
Bernardo Espinosa (16/17),27.0,26.973859832850778,20.0,0.0,0.0,"FA Cup, League Cup, Premier League",right,19.0,0.0,0.0,192.0,42.0,2.13,1615.0,1.1940000000000002,D,0.0,0.0,5.0,3.0,1.0,0.9993360575508052,2.0,0.11145510835913312,2.018489267032061
Bilal Brahimi (18/19),19.0,,2.0,0.0,0.0,League Cup,,1.0,0.0,0.0,,1.0,,44.0,3.0,M,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.6116806254893659
Brad Guzan (16/17),32.0,31.88566500338816,18.0,0.0,0.0,"FA Cup, League Cup, Premier League",left,18.0,0.0,0.0,193.0,44.0,1.28,1680.0,1.1655555555555557,G,0.0,0.0,12.0,0.0,0.0,0.9226746613551271,0.0,0.0,1.3876248452301565
Brad Jones (09/10),27.0,18.286480899676242,24.0,0.0,0.0,"Championship, FA Cup, League Cup",left,24.0,0.0,0.0,194.0,31.0,1.13,2154.0,1.21,G,1.0,0.0,0.0,0.0,0.0,9.99883638952203,0.0,0.0,0.5373328309971073
Brad Jones (10/11),28.0,18.286480899676242,24.0,0.0,0.0,"Championship, FA Cup, League Cup",left,24.0,0.0,0.0,194.0,31.0,1.13,2154.0,1.21,G,1.0,0.0,0.0,0.0,0.0,10.998172447072836,0.0,0.0,0.564092984000016
Bradley Fewster (14/15),18.0,18.426114157032657,2.0,1.0,0.5555555555555556,"Championship, Championship Playoffs, FA Cup, League Cup",,2.0,1.0,0.5555555555555556,178.0,6.0,,162.0,3.0,F,0.0,0.0,0.0,1.0,0.0,0.9993360575508052,0.0,0.0,1.3936382004545689
Bradley Halliday (14/15),18.0,17.977097407886543,0.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,0.0,0.0,0.0,180.0,0.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,1.9986721151016105,0.0,0.0,0.877646784178177
Britt Assombalonga (17/18),25.0,24.611046085819694,60.0,2.0,0.056962025316455694,"Championship, Championship Playoffs, FA Cup, League Cup",,47.0,15.0,0.4272151898734177,177.0,52.0,10.8,3160.0,1.5006666666666668,F,0.0,0.0,9.0,14.0,13.0,0.9555295454389892,3.0,0.08544303797468354,5.611437345460358
Britt Assombalonga (18/19),26.0,24.611046085819694,60.0,0.0,0.0,"Championship, FA Cup, League Cup",,45.0,15.0,0.4718629849702901,177.0,4.0,9.0,2861.0,1.4506666666666665,F,0.0,0.0,9.0,16.0,15.0,1.9548656029897944,2.0,0.06291506466270534,5.522259018731587
Britt Assombalonga (19/20),27.0,24.611046085819694,33.0,2.0,0.09146341463414634,"Championship, FA Cup, League Cup",,27.0,6.0,0.27439024390243905,177.0,1.0,4.95,1968.0,0.7984848484848485,F,0.0,0.0,9.0,5.0,6.0,2.9569395675475882,0.0,0.0,2.827400029246129
Bruno Pilatos (09/10),16.0,,0.0,0.0,0.0,"Championship, FA Cup, League Cup",right,0.0,0.0,0.0,,3.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8809865546327977
Bruno Pilatos (10/11),17.0,17.254289958041575,0.0,0.0,0.0,"Championship, FA Cup, League Cup",right,0.0,0.0,0.0,,4.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.9993360575508052,0.0,0.0,0.8428022216504452
Bruno Zuculini (15/16),23.0,,9.0,0.0,0.0,"Championship, League Cup",,6.0,0.0,0.0,,13.0,,343.0,2.533333333333333,M,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.6925173367013262
Bryn Morris (12/13),16.0,,4.0,0.0,0.0,"Championship, FA Cup, League Cup",,2.0,0.0,0.0,182.0,2.0,,32.0,1.5,M,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.49568410203560703
Bryn Morris (13/14),17.0,17.68687926514576,2.0,0.0,0.0,"Championship, FA Cup, League Cup",,1.0,0.0,0.0,182.0,10.0,,24.0,3.0,M,0.0,0.0,0.0,0.0,1.0,0.49556116826491986,0.0,0.0,0.4440251939243452
Bryn Morris (14/15),18.0,17.68687926514576,0.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",,0.0,0.0,0.0,182.0,1.0,0.263,0.0,0.0,M,0.0,0.0,28.0,0.0,0.0,1.4948972258157252,0.0,0.0,0.7455161977079271
Bryn Morris (15/16),20.0,17.68687926514576,0.0,0.0,0.0,"Championship, FA Cup, League Cup",,0.0,0.0,0.0,182.0,0.0,0.263,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,2.496971190373519,0.0,0.0,0.2892335003643897
Caleb Folan (09/10),26.0,26.850654017536293,2.0,0.0,0.0,"Championship, FA Cup, League Cup",right,1.0,0.0,0.0,188.0,2.0,0.975,58.0,0.0,F,0.0,0.0,0.0,0.0,1.0,0.8295858231175178,0.0,0.0,1.7829960158374991
Caleb Folan (10/11),26.0,,2.0,0.0,0.0,Championship,,1.0,0.0,0.0,,2.0,,58.0,0.0,F,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0955399736746791
Calum Chambers (16/17),22.0,,28.0,1.0,0.03571428571428571,"FA Cup, League Cup, Premier League",,28.0,1.0,0.03571428571428571,,30.0,,2520.0,1.1057142857142856,D,0.0,0.0,25.0,0.0,0.0,,6.0,0.21428571428571427,1.8572042265844153
Cameron Park (09/10),16.0,,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,178.0,3.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8884950699894657
Cameron Park (10/11),17.0,,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,178.0,4.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8962136020741764
