Player key,Age,Age when joined,Appearances,Assists,Assists p90,Competition,Foot,Games started,Goals,Goals p90,Height,In squad,Market value,Minutes played,PPG,Position group,Red cards,Second yellow cards,Shirt number,Substitutions off,Substitutions on,Years in team,Yellow cards,Yellow cards p90,Market value (prediction)
Nicky Bailey (12/13),28.0,26.056660985509627,44.0,1.0,0.036028823058446756,"Championship, FA Cup, League Cup",right,35.0,2.0,0.07205764611689351,178.0,45.0,1.31,2498.0,1.5434090909090907,M,0.0,0.0,0.0,2.0,9.0,3.0007460796594043,4.0,0.14411529223378702,1.3863573758982846
Paddy McNair (18/19),24.0,23.179120721164704,32.0,2.0,0.15570934256055363,"Championship, FA Cup, League Cup",right,22.0,0.0,0.0,187.0,8.0,4.05,1156.0,2.13875,M,0.0,0.0,17.0,3.0,10.0,0.9993360575508052,1.0,0.07785467128027682,2.0004047526805344
Paddy McNair (19/20),25.0,23.179120721164704,38.0,3.0,0.091432441584829,"Championship, FA Cup, League Cup",right,35.0,5.0,0.15238740264138165,187.0,3.0,1.8,2953.0,0.8405263157894737,M,1.0,0.0,17.0,3.0,3.0,2.001410022108599,6.0,0.182864883169658,2.6450731370090677
Patrick Bamford (14/15),20.0,20.980581394552935,51.0,7.0,0.19408502772643252,"Championship, Championship Playoffs, FA Cup, League Cup",left,44.0,19.0,0.5268022181146026,185.0,47.0,1.13,3246.0,1.7466666666666666,F,0.0,0.0,0.0,18.0,7.0,0.8377995441384833,3.0,0.08317929759704251,2.699679490816994
Patrick Bamford (16/17),23.0,23.370774211653902,16.0,0.0,0.0,"FA Cup, Premier League",left,10.0,1.0,0.21377672209026127,185.0,15.0,4.25,421.0,0.7125,F,0.0,0.0,20.0,2.0,6.0,0.4490167491461153,1.0,0.21377672209026127,1.6576907568073294
Patrick Bamford (17/18),24.0,23.370774211653902,62.0,1.0,0.03768844221105527,"Championship, Championship Playoffs, FA Cup, League Cup",left,44.0,13.0,0.4899497487437186,185.0,47.0,3.6,2388.0,1.517741935483871,F,0.0,0.0,11.0,16.0,18.0,1.4483528066969205,1.0,0.03768844221105527,3.229179568001847
Patrick Reading (18/19),19.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.27181317100457203
Patrick Reading (19/20),20.0,,0.0,0.0,0.0,Championship,,0.0,0.0,0.0,,0.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.27785128262514636
Patrick Roberts (19/20),23.0,22.905330020465854,4.0,1.0,0.3409090909090909,"Championship, FA Cup, League Cup",left,4.0,0.0,0.0,167.0,2.0,2.52,264.0,0.7525000000000001,M,0.0,0.0,19.0,3.0,0.0,0.49556116826491986,0.0,0.0,1.2124355068752068
Paul Smith (10/11),30.0,31.223091507696942,0.0,0.0,0.0,"FA Cup, League Cup",right,0.0,0.0,0.0,193.0,0.0,0.375,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.3148593058036784,0.0,0.0,0.8315653924600181
Paul Weldon (12/13),20.0,18.593126484458956,0.0,0.0,0.0,"Championship, FA Cup, League Cup",,0.0,0.0,0.0,,1.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,3.0007460796594043,0.0,0.0,0.26445870184548825
Rajiv van La Parra (18/19),27.0,27.578937281395238,9.0,0.0,0.0,"Championship, FA Cup, League Cup",right,5.0,0.0,0.0,181.0,3.0,3.6,157.0,1.3866666666666667,M,0.0,0.0,29.0,1.0,4.0,0.49556116826491986,0.0,0.0,1.6493613646922187
Ravel Morrison (19/20),27.0,26.993025181899696,2.0,0.0,0.0,"Championship, FA Cup, League Cup",right,2.0,0.0,0.0,175.0,0.0,0.54,150.0,0.5,M,0.0,0.0,15.0,2.0,0.0,0.41616186506225317,0.0,0.0,1.3212383004985178
Rhys Williams (09/10),20.0,19.9648178949602,35.0,0.0,0.0,"Championship, FA Cup, League Cup",right,34.0,2.0,0.06064690026954178,187.0,35.0,0.375,2968.0,1.3294285714285712,D,0.0,1.0,0.0,3.0,1.0,1.9986721151016105,8.0,0.24258760107816713,1.3975217368214037
Rhys Williams (10/11),21.0,19.9648178949602,33.0,0.0,0.0,"Championship, FA Cup, League Cup",right,32.0,2.0,0.06526468455402465,187.0,33.0,1.13,2758.0,1.41,D,0.0,1.0,0.0,3.0,1.0,2.998008172652416,8.0,0.2610587382160986,1.3930381415325601
Rhys Williams (11/12),22.0,19.9648178949602,42.0,2.0,0.052508751458576426,"Championship, FA Cup, League Cup",right,40.0,2.0,0.052508751458576426,187.0,40.0,0.938,3428.0,1.6507142857142856,D,0.0,1.0,0.0,6.0,2.0,4.000082137210209,6.0,0.15752625437572929,1.504733182052818
Rhys Williams (12/13),23.0,19.9648178949602,30.0,0.0,0.0,"Championship, FA Cup, League Cup",right,28.0,0.0,0.0,187.0,30.0,1.31,2354.0,1.1583333333333334,D,0.0,0.0,0.0,2.0,2.0,4.999418194761015,5.0,0.1911639762107052,1.534794273637269
Rhys Williams (13/14),24.0,19.9648178949602,24.0,1.0,0.04257332071901608,"Championship, FA Cup, League Cup",right,24.0,0.0,0.0,187.0,28.0,1.5,2114.0,1.1641666666666668,D,1.0,0.0,4.0,2.0,0.0,5.99875425231182,4.0,0.17029328287606432,1.3273684725765256
Rhys Williams (14/15),25.0,19.9648178949602,3.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,2.0,0.0,0.0,187.0,2.0,1.13,5.0,3.0,D,0.0,0.0,25.0,1.0,1.0,6.998090309862626,0.0,0.0,1.1765730925469693
Rhys Williams (15/16),27.0,19.9648178949602,0.0,0.0,0.0,"Championship, FA Cup, League Cup",right,0.0,0.0,0.0,187.0,0.0,0.375,0.0,0.0,D,0.0,0.0,14.0,0.0,0.0,8.000164274420419,0.0,0.0,1.016760361121801
Richard Smallwood (10/11),19.0,19.504849517786127,0.0,0.0,0.0,"FA Cup, League Cup",,0.0,0.0,0.0,180.0,2.0,,0.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.9993360575508052,0.0,0.0,0.42088768396489235
Richard Smallwood (11/12),20.0,19.504849517786127,26.0,1.0,0.08964143426294821,"Championship, FA Cup, League Cup",,18.0,0.0,0.0,180.0,30.0,0.038,1004.0,1.3796153846153847,M,0.0,0.0,0.0,4.0,8.0,2.001410022108599,1.0,0.08964143426294821,0.4897567054301275
Richard Smallwood (12/13),21.0,19.504849517786127,39.0,2.0,0.11285266457680251,"Championship, FA Cup, League Cup",,28.0,3.0,0.16927899686520376,180.0,44.0,0.188,1595.0,1.6525641025641022,M,0.0,0.0,0.0,6.0,11.0,3.0007460796594043,5.0,0.28213166144200624,0.7239006778299248
Richard Smallwood (13/14),22.0,19.504849517786127,17.0,3.0,0.3064699205448354,"Championship, FA Cup, League Cup",,13.0,0.0,0.0,180.0,28.0,0.375,881.0,1.54,M,0.0,0.0,0.0,2.0,4.0,4.000082137210209,1.0,0.1021566401816118,0.3916984971526436
Richard Smallwood (14/15),23.0,19.504849517786127,2.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",,1.0,0.0,0.0,180.0,2.0,0.45,20.0,3.0,M,0.0,0.0,0.0,0.0,1.0,4.999418194761015,0.0,0.0,0.7716294910621982
Ritchie de Laet (15/16),27.0,27.176464951367926,11.0,1.0,0.10638297872340426,"Championship, FA Cup, League Cup",right,10.0,0.0,0.0,186.0,18.0,1.88,846.0,1.5,D,0.0,0.0,5.0,0.0,1.0,0.41342395805526466,0.0,0.0,1.169937163617215
Robert Huth (09/10),24.0,21.952538382033854,5.0,0.0,0.0,"Championship, FA Cup, League Cup",right,5.0,0.0,0.0,191.0,5.0,3.0,480.0,2.0,D,0.0,0.0,0.0,0.0,0.0,3.915207019993566,2.0,0.375,1.3691823573381856
Robert Huth (10/11),24.0,,4.0,0.0,0.0,Championship,,4.0,0.0,0.0,,4.0,,360.0,2.5,D,0.0,0.0,0.0,0.0,0.0,,2.0,0.5,0.4483143189218265
Rudy Gestede (16/17),28.0,28.23603496307248,34.0,0.0,0.0,"FA Cup, League Cup, Premier League",right,22.0,3.0,0.29094827586206895,193.0,25.0,5.95,928.0,0.896764705882353,F,0.0,0.0,29.0,7.0,12.0,0.48734744724395435,3.0,0.29094827586206895,4.192644225477402
Rudy Gestede (17/18),29.0,28.23603496307248,33.0,3.0,0.2588686481303931,"Championship, Championship Playoffs, FA Cup, League Cup",right,22.0,4.0,0.3451581975071908,193.0,22.0,5.4,1043.0,1.6315151515151516,F,1.0,0.0,39.0,6.0,11.0,1.4866835047947597,3.0,0.2588686481303931,3.433212484073037
Rudy Gestede (18/19),30.0,28.23603496307248,13.0,2.0,0.5294117647058824,"Championship, FA Cup, League Cup",right,8.0,0.0,0.0,193.0,4.0,2.7,340.0,1.4423076923076923,F,0.0,0.0,39.0,2.0,5.0,2.486019562345565,0.0,0.0,2.569516377784794
Rudy Gestede (19/20),31.0,28.23603496307248,37.0,1.0,0.14925373134328357,"Championship, FA Cup, League Cup",right,21.0,2.0,0.29850746268656714,193.0,3.0,0.72,603.0,1.1610810810810812,F,0.0,0.0,14.0,1.0,16.0,3.488093526903359,0.0,0.0,2.8418886227728586
Ryan Brobbel (13/14),20.0,18.322073690767095,0.0,0.0,0.0,"Championship, FA Cup, League Cup",left,0.0,0.0,0.0,172.0,1.0,,0.0,0.0,M,0.0,0.0,34.0,0.0,0.0,3.0007460796594043,0.0,0.0,1.0584765692507896
Ryan Brobbel (14/15),21.0,18.322073690767095,0.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",left,0.0,0.0,0.0,172.0,0.0,,0.0,0.0,M,0.0,0.0,34.0,0.0,0.0,4.000082137210209,0.0,0.0,1.2453810831116452
Ryan Fredericks (14/15),21.0,21.881352799852152,20.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,19.0,0.0,0.0,180.0,21.0,,1547.0,1.584,D,0.0,0.0,0.0,3.0,1.0,0.8405374511454718,5.0,0.2908855850032321,1.3195888277413261
Ryan Shotton (17/18),29.0,28.91503590080563,29.0,2.0,0.07456503728251865,"Championship, Championship Playoffs, FA Cup, League Cup",right,28.0,1.0,0.037282518641259324,189.0,36.0,2.25,2414.0,1.7155172413793103,D,0.0,0.0,5.0,3.0,1.0,0.8350616371314948,2.0,0.07456503728251865,1.931613073102961
Ryan Shotton (18/19),30.0,28.91503590080563,35.0,1.0,0.03147953830010493,"Championship, FA Cup, League Cup",right,34.0,0.0,0.0,189.0,1.0,2.7,2859.0,1.5634285714285714,D,0.0,0.0,5.0,5.0,1.0,1.8343976946823002,6.0,0.1888772298006296,2.7617896754271314
Ryan Shotton (19/20),31.0,28.91503590080563,17.0,0.0,0.0,"Championship, FA Cup, League Cup",right,17.0,0.0,0.0,189.0,1.0,2.16,1530.0,0.88,D,0.0,0.0,5.0,0.0,0.0,2.836471659240094,3.0,0.17647058823529413,1.8201828319485658
Sam McQueen (18/19),24.0,23.562427702143097,11.0,0.0,0.0,"Championship, FA Cup, League Cup",left,7.0,0.0,0.0,181.0,2.0,0.9,254.0,2.018181818181818,D,0.0,0.0,14.0,2.0,4.0,0.8350616371314948,0.0,0.0,0.9940060108533834
Sam Stubbs (18/19),20.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,2.0,,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.27507292546182915
Sammy Ameobi (12/13),20.0,20.8217827881476,11.0,1.0,0.15254237288135594,"Championship, FA Cup, League Cup",left,9.0,1.0,0.15254237288135594,194.0,9.0,1.5,590.0,0.78,M,0.0,0.0,0.0,5.0,2.0,0.344976282880552,0.0,0.0,1.3336117049031964
Scott McDonald (09/10),25.0,26.450919594515973,14.0,2.0,0.16728624535315986,"Championship, FA Cup, League Cup",right,13.0,4.0,0.3345724907063197,173.0,13.0,3.38,1076.0,1.31,F,0.0,0.0,0.0,2.0,1.0,0.41068605104827616,1.0,0.08364312267657993,1.9333286259704225
Scott McDonald (10/11),26.0,26.450919594515973,16.0,2.0,0.14331210191082802,"Championship, FA Cup, League Cup",right,15.0,6.0,0.4299363057324841,173.0,15.0,3.0,1256.0,1.33375,F,0.0,0.0,0.0,2.0,1.0,1.4100221085990814,1.0,0.07165605095541401,2.0588849726419536
Scott McDonald (11/12),27.0,26.450919594515973,38.0,7.0,0.21776702385067404,"Championship, FA Cup, League Cup",right,36.0,9.0,0.2799861735222952,173.0,37.0,2.63,2893.0,1.5881578947368422,F,0.0,0.0,0.0,11.0,2.0,2.4120960731568752,3.0,0.09332872450743174,2.5822272191563513
Scott McDonald (12/13),28.0,26.450919594515973,42.0,7.0,0.23613193403298352,"Championship, FA Cup, League Cup",right,35.0,13.0,0.43853073463268366,173.0,36.0,1.88,2668.0,1.287857142857143,F,0.0,0.0,0.0,6.0,7.0,3.4114321307076807,4.0,0.13493253373313344,2.5791330921701023
Sean St. Ledger (09/10),24.0,24.715086552085257,16.0,0.0,0.0,"Championship, FA Cup, League Cup",right,15.0,2.0,0.14195583596214512,182.0,15.0,0.75,1268.0,1.07,D,0.0,0.0,0.0,0.0,1.0,0.7912551250196787,0.0,0.0,1.2293904579234674
Sean St. Ledger (10/11),24.0,,16.0,0.0,0.0,Championship,,15.0,2.0,0.14195583596214512,,15.0,,1268.0,1.07,D,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.7061030637355602
Seb Hines (09/10),21.0,18.08935159517307,2.0,0.0,0.0,"Championship, FA Cup, League Cup",,2.0,0.0,0.0,188.0,12.0,0.15,180.0,3.0,D,0.0,0.0,0.0,0.0,0.0,4.000082137210209,1.0,0.5,0.36146866312701376
Seb Hines (10/11),22.0,18.08935159517307,5.0,0.0,0.0,"Championship, FA Cup, League Cup",,4.0,0.0,0.0,188.0,13.0,0.188,285.0,2.4,D,0.0,0.0,0.0,0.0,1.0,4.999418194761015,1.0,0.3157894736842105,0.3936696907686979
Seb Hines (11/12),23.0,18.08935159517307,30.0,2.0,0.08249312557286893,"Championship, FA Cup, League Cup",,27.0,2.0,0.08249312557286893,188.0,34.0,0.188,2182.0,1.4033333333333333,D,0.0,0.0,0.0,1.0,3.0,6.001492159318809,3.0,0.12373968835930339,0.9316620362981218
Seb Hines (12/13),24.0,18.08935159517307,32.0,1.0,0.04233301975540922,"Championship, FA Cup, League Cup",,27.0,1.0,0.04233301975540922,188.0,37.0,0.375,2126.0,1.390625,D,0.0,0.0,0.0,2.0,5.0,7.000828216869614,3.0,0.12699905926622765,0.901401681952426
Seb Hines (13/14),25.0,18.08935159517307,5.0,0.0,0.0,"Championship, FA Cup, League Cup",,4.0,0.0,0.0,188.0,16.0,0.375,291.0,1.75,D,0.0,0.0,15.0,1.0,1.0,8.000164274420419,1.0,0.30927835051546393,0.38918656989681194
Seb Hines (14/15),26.0,18.08935159517307,5.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",,5.0,0.0,0.0,188.0,6.0,0.375,436.0,2.4,D,0.0,0.0,0.0,1.0,0.0,8.999500331971225,1.0,0.20642201834862386,0.8397952131991578
Shay Given (13/14),37.0,37.60789064799414,16.0,0.0,0.0,"Championship, FA Cup, League Cup",right,16.0,0.0,0.0,185.0,16.0,1.5,1440.0,1.5,G,0.0,0.0,0.0,0.0,0.0,0.5886500065025292,0.0,0.0,0.8862341243213738
Solomon Brynn (19/20),19.0,,0.0,0.0,0.0,FA Cup,,0.0,0.0,0.0,,2.0,,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0971255363150077
Stephen McManus (09/10),26.0,27.387283790906043,16.0,0.0,0.0,"Championship, FA Cup, League Cup",left,16.0,1.0,0.0625,188.0,17.0,5.63,1440.0,1.5,D,0.0,0.0,0.0,0.0,0.0,0.41889977206924167,5.0,0.3125,1.3152873790965947
Stephen McManus (10/11),27.0,27.839038447059146,17.0,0.0,0.0,"Championship, FA Cup, League Cup",left,17.0,1.0,0.058823529411764705,188.0,18.0,2.63,1530.0,1.411764705882353,D,0.0,0.0,0.0,0.0,0.0,0.9664811734669432,5.0,0.29411764705882354,1.3461118715150553
Stephen McManus (11/12),28.0,27.839038447059146,30.0,0.0,0.0,"Championship, FA Cup, League Cup",left,27.0,0.0,0.0,188.0,37.0,2.63,2109.0,1.7029999999999998,D,0.0,0.0,0.0,1.0,3.0,1.968555138024737,4.0,0.17069701280227595,1.3116262854160554
Stephen McManus (12/13),29.0,27.839038447059146,10.0,0.0,0.0,"Championship, FA Cup, League Cup",left,10.0,0.0,0.0,188.0,18.0,1.31,900.0,1.3,D,0.0,0.0,0.0,0.0,0.0,2.9678911955755423,2.0,0.2,1.1081440905629152
Stephen Walker (18/19),18.0,,4.0,1.0,1.40625,"Championship, FA Cup, League Cup",,2.0,0.0,0.0,,4.0,,64.0,3.0,M,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.5599075212978147
Stephen Walker (19/20),19.0,,14.0,0.0,0.0,"Championship, League Cup",,8.0,0.0,0.0,,1.0,,179.0,0.9285714285714286,F,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,1.2741586252862533
Stewart Downing (15/16),31.0,30.982155691081953,56.0,6.0,0.14022331861854065,"Championship, FA Cup, League Cup",left,49.0,3.0,0.07011165930927032,180.0,52.0,4.5,3851.0,1.9464285714285714,M,0.0,0.0,19.0,12.0,7.0,0.9610053594529662,1.0,0.023370553103090108,2.4771113972486294
Stewart Downing (16/17),32.0,30.982155691081953,46.0,3.0,0.09414225941422594,"FA Cup, League Cup, Premier League",left,38.0,3.0,0.09414225941422594,180.0,45.0,3.4,2868.0,1.1254347826086957,M,0.0,0.0,19.0,4.0,8.0,1.9603414170037714,3.0,0.09414225941422594,3.572108249097873
Stewart Downing (17/18),33.0,30.982155691081953,53.0,7.0,0.17422566371681417,"Championship, Championship Playoffs, FA Cup, League Cup",left,47.0,3.0,0.07466814159292036,180.0,47.0,2.25,3616.0,1.701132075471698,M,0.0,0.0,19.0,19.0,6.0,2.9596774745545766,1.0,0.024889380530973452,2.9616483383129273
Stewart Downing (18/19),34.0,30.982155691081953,52.0,1.0,0.03597122302158273,"Championship, FA Cup, League Cup",left,39.0,2.0,0.07194244604316546,180.0,3.0,1.8,2502.0,1.4711538461538463,M,0.0,0.0,19.0,12.0,13.0,3.959013532105382,2.0,0.07194244604316546,3.0612111935874244
Stuart Parnaby (12/13),29.0,29.955440563461263,23.0,1.0,0.07537688442211055,"Championship, FA Cup, League Cup",right,18.0,0.0,0.0,178.0,25.0,0.563,1194.0,2.217391304347826,D,0.0,0.0,0.0,3.0,5.0,0.9965981505438167,1.0,0.07537688442211055,1.0675977276310582
Stuart Parnaby (13/14),30.0,29.955440563461263,5.0,0.0,0.0,"Championship, FA Cup, League Cup",right,3.0,0.0,0.0,178.0,7.0,0.375,208.0,0.33,D,0.0,0.0,21.0,1.0,2.0,1.995934208094622,0.0,0.0,0.8418252203714287
Tarmo Kink (10/11),24.0,24.73425190113418,1.0,0.0,0.0,"FA Cup, League Cup",left,1.0,0.0,0.0,183.0,2.0,0.3,90.0,0.0,M,0.0,0.0,0.0,0.0,0.0,0.9993360575508052,1.0,1.0,1.0405977678298526
Tarmo Kink (11/12),25.0,24.73425190113418,4.0,0.0,0.0,"Championship, FA Cup, League Cup",left,2.0,0.0,0.0,183.0,11.0,0.75,30.0,3.0,M,0.0,0.0,0.0,0.0,2.0,2.001410022108599,0.0,0.0,1.3556267901359809
Tomás Kalas (14/15),21.0,21.65410651827211,18.0,1.0,0.06134969325153374,"Championship, Championship Playoffs, FA Cup, League Cup",right,17.0,0.0,0.0,184.0,18.0,4.5,1467.0,2.0,D,0.0,0.0,0.0,1.0,1.0,0.4736579122090118,0.0,0.0,1.374473381032924
Tomás Kalas (15/16),23.0,21.65410651827211,37.0,1.0,0.040779338468509285,"Championship, FA Cup, League Cup",right,30.0,0.0,0.0,184.0,49.0,2.25,2207.0,1.9199999999999997,D,0.0,0.0,26.0,2.0,7.0,1.4757318767668055,1.0,0.040779338468509285,1.0501002871986362
Tomás Mejías (13/14),24.0,25.0381595789099,1.0,0.0,0.0,"Championship, FA Cup, League Cup",right,1.0,0.0,0.0,195.0,1.0,0.6,90.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.37783116696441404,0.0,0.0,0.6210444970568623
Tomás Mejías (14/15),25.0,25.42694237390227,11.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,10.0,0.0,0.0,195.0,31.0,0.225,855.0,1.2727272727272727,G,0.0,0.0,40.0,0.0,1.0,0.9883844295228512,0.0,0.0,0.9846866748632452
Tomás Mejías (15/16),27.0,25.42694237390227,6.0,0.0,0.0,"Championship, FA Cup, League Cup",right,6.0,0.0,0.0,195.0,39.0,0.188,600.0,2.0,G,0.0,0.0,13.0,0.0,0.0,1.990458394080645,0.0,0.0,0.30438024403527797
Tomás Mejías (17/18),29.0,25.42694237390227,0.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,0.0,0.0,0.0,195.0,2.0,0.225,0.0,0.0,G,0.0,0.0,13.0,0.0,0.0,3.9891305091822558,0.0,0.0,0.6950550786765164
Tomás Mejías (19/20),31.0,30.423622661656296,2.0,0.0,0.0,"Championship, FA Cup, League Cup",right,2.0,0.0,0.0,195.0,3.0,0.36,180.0,0.5,G,0.0,0.0,1.0,0.0,0.0,0.9938602435368282,0.0,0.0,0.70498337110188
Tony McMahon (09/10),23.0,18.2727913646413,25.0,1.0,0.04613018964633521,"Championship, FA Cup, League Cup",right,23.0,0.0,0.0,180.0,32.0,0.75,1951.0,1.1704,D,0.0,0.0,0.0,2.0,2.0,5.99875425231182,2.0,0.09226037929267042,1.0738532601651674
Tony McMahon (10/11),24.0,18.2727913646413,23.0,1.0,0.047021943573667714,"Championship, FA Cup, League Cup",right,22.0,0.0,0.0,180.0,31.0,1.13,1914.0,1.2721739130434784,D,0.0,0.0,0.0,2.0,1.0,6.998090309862626,2.0,0.09404388714733543,1.1031323688378571
Tony McMahon (11/12),25.0,18.2727913646413,45.0,4.0,0.12024048096192384,"Championship, FA Cup, League Cup",right,39.0,1.0,0.03006012024048096,180.0,50.0,0.75,2994.0,1.5155555555555555,D,0.0,1.0,0.0,5.0,6.0,8.000164274420419,7.0,0.21042084168336672,0.7610575904772996
Tuncay Sanli (09/10),27.0,25.454321443972155,6.0,0.0,0.0,"Championship, FA Cup, League Cup",both,3.0,2.0,1.592920353982301,182.0,3.0,7.35,113.0,3.0,M,0.0,0.0,0.0,0.0,3.0,3.0007460796594043,0.0,0.0,2.6825022908431615
Tuncay Sanli (10/11),27.0,,6.0,0.0,0.0,Championship,,3.0,2.0,1.592920353982301,,3.0,,113.0,3.0,M,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.498719910927444
Tyrone O'Neill (18/19),19.0,,0.0,0.0,0.0,League Cup,,0.0,0.0,0.0,,1.0,,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9549469399895194
Tyrone O'Neill (19/20),20.0,,2.0,0.0,0.0,Championship,,1.0,0.0,0.0,,0.0,,13.0,0.0,F,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.999348346124615
Viktor Fischer (16/17),22.0,22.062054662313393,26.0,3.0,0.31322505800464034,"FA Cup, League Cup, Premier League",right,19.0,0.0,0.0,181.0,32.0,4.25,862.0,1.2834615384615384,M,0.0,0.0,11.0,11.0,7.0,0.9993360575508052,0.0,0.0,2.3043364035877403
Víctor Valdés (16/17),35.0,34.47846293900628,28.0,0.0,0.0,"FA Cup, League Cup, Premier League",right,28.0,0.0,0.0,183.0,34.0,2.13,2520.0,0.68,G,0.0,0.0,26.0,0.0,0.0,0.9829086155088742,1.0,0.03571428571428571,2.14451779838691
Willo Flood (09/10),24.0,24.728776087120202,11.0,0.0,0.0,"Championship, FA Cup, League Cup",right,11.0,1.0,0.096051227321238,171.0,11.0,0.75,937.0,1.36,M,0.0,0.0,0.0,2.0,0.0,0.49556116826491986,0.0,0.0,1.2706041454351005
Willo Flood (10/11),25.0,24.728776087120202,11.0,0.0,0.0,"Championship, FA Cup, League Cup",right,11.0,1.0,0.096051227321238,171.0,11.0,0.75,937.0,1.36,M,0.0,0.0,0.0,2.0,0.0,1.4948972258157252,0.0,0.0,1.26869570386655
Yanic Wildschut (14/15),22.0,22.834144438284152,23.0,0.0,0.0,"Championship, Championship Playoffs, FA Cup, League Cup",right,13.0,2.0,0.5438066465256798,187.0,25.0,0.75,331.0,1.69,M,0.0,0.0,33.0,2.0,10.0,0.8295858231175178,0.0,0.0,1.9549824294227418
Yanic Wildschut (15/16),24.0,,2.0,0.0,0.0,"Championship, League Cup",,2.0,1.0,0.6666666666666666,,2.0,,135.0,1.5,M,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.7790078754764185
Álvaro Negredo (16/17),31.0,30.916445922914228,49.0,4.0,0.11267605633802817,"FA Cup, League Cup, Premier League",left,42.0,11.0,0.30985915492957744,186.0,47.0,6.38,3195.0,0.9853061224489796,F,0.0,0.0,10.0,13.0,7.0,0.9473158244180236,9.0,0.2535211267605634,4.975743900256852
