match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
3773369,2021-03-15,21:00:00.000,11,90,217,902,4,1,available,available,2021-03-16T12:45:17.775814,2021-07-27T01:28:10.084649,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",27,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2559, 'name': 'Adrián Cordero Vega', 'country': {'id': 214, 'name': 'Spain'}}"
3773387,2021-05-11,22:00:00.000,11,90,221,217,3,3,available,available,2021-05-13T00:20:44.739341,2021-07-27T01:16:02.992919,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",36,"{'id': 1, 'name': 'Regular Season'}","{'id': 350, 'name': 'Estadio Ciudad de Valencia', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2609, 'name': 'José Luis Munuera Montero', 'country': {'id': 214, 'name': 'Spain'}}"
3773372,2021-05-08,16:15:00.000,11,90,217,212,0,0,available,available,2021-05-10T04:24:10.396826,2021-07-27T01:16:38.082497,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",35,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Miguel Mateu Lahoz', 'country': {'id': 214, 'name': 'Spain'}}"
3773695,2021-05-02,21:00:00.000,11,90,207,217,2,3,available,available,2021-05-07T13:24:24.423335,2021-07-27T01:18:50.218008,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",34,"{'id': 1, 'name': 'Regular Season'}","{'id': 344, 'name': 'Estadio de Mestalla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2625, 'name': 'José María Sánchez Martínez', 'country': {'id': 214, 'name': 'Spain'}}"
3773586,2021-04-29,19:00:00.000,11,90,217,1049,1,2,available,available,2021-07-06T16:43:21.218,2021-07-27T01:19:41.897076,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",33,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2493, 'name': 'Pablo González Fuertes', 'country': {'id': 214, 'name': 'Spain'}}"
3773457,2021-05-16,18:30:00.000,11,90,217,209,1,2,available,available,2021-06-20T20:33:31.040,2021-07-27T01:13:55.759882,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",37,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}",
3773377,2020-12-19,16:15:00.000,11,90,217,207,2,2,available,available,2020-12-20T07:18:59.839572,2021-07-27T01:48:16.309028,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",14,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2608, 'name': 'Alejandro José Hernández Hernández', 'country': {'id': 214, 'name': 'Spain'}}"
3773656,2020-11-21,21:00:00.000,11,90,212,217,1,0,available,available,2020-11-24T06:29:13.401420,2021-07-27T01:54:30.111784,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",10,"{'id': 1, 'name': 'Regular Season'}","{'id': 4654, 'name': 'Estadio Wanda Metropolitano', 'country': {'id': 214, 'name': 'Spain'}}",
3773565,2021-01-09,18:30:00.000,11,90,1049,217,0,4,available,available,2021-01-22T23:08:43.905455,2021-07-27T01:41:40.037499,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",18,"{'id': 1, 'name': 'Regular Season'}","{'id': 4667, 'name': 'Estadio Nuevo Los Cármenes', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2602, 'name': 'Ricardo De Burgos Bengoetxea', 'country': {'id': 214, 'name': 'Spain'}}"
3773386,2020-10-31,21:00:00.000,11,90,206,217,1,1,available,available,2020-11-01T22:50:14.134910,2021-07-27T01:55:48.686235,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",8,"{'id': 1, 'name': 'Regular Season'}","{'id': 348, 'name': 'Estadio de Mendizorroza', 'country': {'id': 214, 'name': 'Spain'}}",
3773587,2020-10-17,21:00:00.000,11,90,216,217,1,0,available,available,2020-10-19T10:06:09.466199,2021-07-27T02:01:25.285432,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 354, 'name': 'Coliseum Alfonso Pérez', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2470, 'name': 'César Soto Grado', 'country': {'id': 214, 'name': 'Spain'}}"
3773672,2020-10-04,21:00:00.000,11,90,217,213,1,1,available,available,2020-10-08T01:08:23.754604,2021-07-27T02:02:27.905844,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 183, 'name': 'Jesús Gil Manzano', 'country': {'id': 214, 'name': 'Spain'}}"
3773585,2020-10-24,16:00:00.000,11,90,217,220,1,3,available,available,2020-10-27T07:32:53.297924,2021-07-27T01:59:12.344769,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2434, 'name': 'Juan Martínez Munuera', 'country': {'id': 214, 'name': 'Spain'}}"
3773466,2020-10-01,21:30:00.000,11,90,209,217,0,3,available,available,2020-10-10T23:54:35.553376,2021-07-27T02:04:08.680985,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 653, 'name': 'Abanca-Balaídos', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2728, 'name': 'Carlos del Cerro Grande', 'country': {'id': 214, 'name': 'Spain'}}"
3773552,2021-01-03,21:00:00.000,11,90,902,217,0,1,available,available,2021-05-09T12:03:31.185940,2021-07-27T01:43:26.727321,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",17,"{'id': 1, 'name': 'Regular Season'}","{'id': 624, 'name': 'Estadio El Alcoraz', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2402, 'name': 'Guillermo Cuadra Fernández', 'country': {'id': 214, 'name': 'Spain'}}"
3773593,2020-09-27,21:00:00.000,11,90,217,222,4,0,available,available,2020-09-29T07:17:09.292323,2021-09-17T15:12:45.159882,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2402, 'name': 'Guillermo Cuadra Fernández', 'country': {'id': 214, 'name': 'Spain'}}"
3773660,2020-12-13,21:00:00.000,11,90,217,221,1,0,available,available,2020-12-14T19:50:12.485814,2021-07-27T01:49:38.419356,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",13,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2602, 'name': 'Ricardo De Burgos Bengoetxea', 'country': {'id': 214, 'name': 'Spain'}}"
3773661,2021-04-22,22:00:00.000,11,90,217,216,5,2,available,available,2021-04-23T20:17:32.331635,2021-07-27T01:22:29.079288,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",31,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 866, 'name': 'Jorge Figueroa Vázquez', 'country': {'id': 214, 'name': 'Spain'}}"
3773597,2021-03-21,21:00:00.000,11,90,210,217,1,6,available,available,2021-03-22T21:28:32.452567,2021-07-27T01:27:25.148596,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",28,"{'id': 1, 'name': 'Regular Season'}","{'id': 5043, 'name': 'Reale Arena', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2609, 'name': 'José Luis Munuera Montero', 'country': {'id': 214, 'name': 'Spain'}}"
3773523,2020-12-16,21:00:00.000,11,90,217,210,2,1,available,available,2021-02-12T00:19:52.866831,2021-07-27T01:39:46.037203,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",19,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2625, 'name': 'José María Sánchez Martínez', 'country': {'id': 214, 'name': 'Spain'}}"
3773571,2020-12-22,22:00:00.000,11,90,901,217,0,3,available,available,2020-12-23T12:38:49.833517,2021-07-27T01:47:23.053213,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",15,"{'id': 1, 'name': 'Regular Season'}","{'id': 622, 'name': 'Estadio Municipal José Zorrilla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2692, 'name': 'Mario Melero López', 'country': {'id': 214, 'name': 'Spain'}}"
3773497,2021-04-10,21:00:00.000,11,90,220,217,2,1,available,available,2021-04-25T19:46:09.138046,2021-07-27T01:24:31.046887,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",30,"{'id': 1, 'name': 'Regular Season'}","{'id': 5341, 'name': 'Estadio Alfredo Di Stéfano', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 183, 'name': 'Jesús Gil Manzano', 'country': {'id': 214, 'name': 'Spain'}}"
3773631,2021-02-07,21:00:00.000,11,90,218,217,2,3,available,available,2021-02-24T16:46:37.954522,2021-07-27T01:35:16.325565,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",22,"{'id': 1, 'name': 'Regular Season'}","{'id': 352, 'name': 'Estadio Benito Villamarín', 'country': {'id': 214, 'name': 'Spain'}}",
3773665,2021-03-06,21:00:00.000,11,90,422,217,0,2,available,available,2021-03-13T21:42:56.642447,2021-07-27T01:30:06.073412,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",26,"{'id': 1, 'name': 'Regular Season'}","{'id': 4650, 'name': 'Estadio El Sadar', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2402, 'name': 'Guillermo Cuadra Fernández', 'country': {'id': 214, 'name': 'Spain'}}"
3773428,2020-12-05,21:00:00.000,11,90,552,217,2,1,available,processing,2021-01-16T01:16:03.286774,2021-08-11T14:53:47.347571,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",12,"{'id': 1, 'name': 'Regular Season'}","{'id': 4662, 'name': 'Estadio Nuevo Mirandilla', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2470, 'name': 'César Soto Grado', 'country': {'id': 214, 'name': 'Spain'}}"
3764661,2021-01-06,21:00:00.000,11,90,215,217,2,3,available,available,2021-05-07T04:07:28.081860,2021-07-26T15:32:17.385768,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 345, 'name': 'San Mamés Barria', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2728, 'name': 'Carlos del Cerro Grande', 'country': {'id': 214, 'name': 'Spain'}}"
3773526,2021-02-13,21:00:00.000,11,90,217,206,5,1,available,available,2021-02-14T16:59:10.494786,2021-07-27T01:33:28.078805,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",23,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 866, 'name': 'Jorge Figueroa Vázquez', 'country': {'id': 214, 'name': 'Spain'}}"
3773474,2021-04-05,21:00:00.000,11,90,217,901,1,0,available,available,2021-04-12T07:10:50.227712,2021-07-27T01:25:11.305513,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",29,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2575, 'name': 'Santiago Jaime Latre', 'country': {'id': 214, 'name': 'Spain'}}"
3773625,2021-02-27,16:15:00.000,11,90,213,217,0,2,available,available,2021-11-28T09:47:02.505122,2021-07-27T01:31:49.552290,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",25,"{'id': 1, 'name': 'Regular Season'}","{'id': 349, 'name': 'Estadio Ramón Sánchez Pizjuán', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2608, 'name': 'Alejandro José Hernández Hernández', 'country': {'id': 214, 'name': 'Spain'}}"
3773403,2021-01-31,21:00:00.000,11,90,217,215,2,1,available,available,2021-05-28T13:27:02.231,2021-07-27T01:36:16.430,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",21,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Miguel Mateu Lahoz', 'country': {'id': 214, 'name': 'Spain'}}"
3773547,2020-11-29,14:00:00.000,11,90,217,422,4,0,available,available,2020-11-30T09:14:36.663981,2021-07-27T01:50:06.574670,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Miguel Mateu Lahoz', 'country': {'id': 214, 'name': 'Spain'}}"
3773415,2021-02-21,14:00:00.000,11,90,217,552,1,1,available,available,2021-02-22T17:44:36.917392,2021-07-27T01:32:23.014608,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",24,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2434, 'name': 'Juan Martínez Munuera', 'country': {'id': 214, 'name': 'Spain'}}"
3764440,2021-02-24,19:00:00.000,11,90,217,1042,3,0,available,available,2021-02-25T05:32:07.474640,2021-07-26T15:28:42.810666,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2634, 'name': 'Isidro Díaz de Mera Escuderos', 'country': {'id': 214, 'name': 'Spain'}}"
3773689,2021-04-25,16:15:00.000,11,90,222,217,1,2,available,available,2021-04-30T22:03:33.848837,2021-07-27T01:21:50.389449,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",32,"{'id': 1, 'name': 'Regular Season'}","{'id': 361, 'name': 'Estadio de la Cerámica', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 2728, 'name': 'Carlos del Cerro Grande', 'country': {'id': 214, 'name': 'Spain'}}"
3773477,2020-11-07,16:15:00.000,11,90,217,218,5,2,available,available,2020-12-09T11:00:37.864371,2021-07-27T01:56:50.756651,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",9,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}",
